"STD_YM","STD_YMD","festival_no","MAN_10","MAN_20","MAN_30","MAN_40","MAN_50","MAN_60","WMAN_10","WMAN_20","WMAN_30","WMAN_40","WMAN_50","WMAN_60"
"201509","20150911","1",284.669999999997,1016.55999999991,2372.7200000001,2293.35000000001,1556.36999999983,952.23999999992,251.279999999999,1240.09999999989,1470.15999999985,1287.9099999999,929.999999999942,646.339999999958
"201509","20150912","2",1254.11999999981,4706.03000000324,4774.41000000283,4077.14000000153,4126.01000000162,3118.26000000108,1409.43999999978,4572.38000000291,3619.66000000155,3236.73000000111,3304.45000000132,2337.56000000031
"201509","20150912","3",3831.22000000085,14622.7000000043,11946.6400000042,10104.2700000035,8748.17000000256,6906.82000000248,4916.86000000155,18808.6300000003,12406.4100000043,10772.3200000034,8366.04000000229,5722.54000000192
"201509","20150912","4",2908.32000000031,5122.99000000248,8240.60000000439,8143.04000000392,7952.70000000368,5924.27000000291,2876.81000000035,5093.54000000287,7414.30000000431,7611.00000000375,7772.37000000368,5236.91000000251
"201509","20150922","5",1201.54999999981,3511.44000000026,8118.24000000181,9179.03000000223,7059.6100000016,4946.86000000098,1325.11999999978,4644.90000000058,5550.77000000103,5330.32000000087,4605.73000000079,3274.72000000033
"201509","20150922","6",2343.25000000001,10759.2000000035,26582.9000000022,29262.810000001,21687.2200000004,15434.0900000048,3578.93000000043,13716.7900000046,16518.6000000042,16114.2800000043,13592.7800000037,9125.66000000226
"201509","20150926","7",672.909999999944,785.999999999865,1067.22999999983,1444.37999999976,1298.05999999979,1115.09999999984,628.279999999948,865.849999999862,1093.42999999984,1476.08999999982,997.699999999873,891.529999999887
"201510","20151004","8",1136.04999999984,5238.7000000004,5146.33000000056,5003.08000000053,5407.50000000066,4258.75000000063,1154.31999999981,4396.32000000054,3826.47000000058,3726.44000000052,4065.2200000007,3022.43000000038
"201510","20151008","9",5328.1200000017,24939.2999999966,19011.51,14778.5000000039,10189.110000003,6493.24000000202,9640.15000000309,28587.2599999972,13970.4000000039,10761.0700000026,7310.91000000207,5289.9000000017
"201510","20151009","10",5310.07000000171,14088.6000000037,9602.94000000321,8153.64000000201,6810.34000000207,5004.42000000175,6318.53000000148,17036.6000000015,9978.55000000322,9051.39000000254,6415.10000000163,4546.88000000135
"201510","20151009","11",1891.47999999965,7325.65000000086,9194.85000000239,9400.1500000025,9204.74000000249,6378.73000000113,2465.1300000001,6823.85000000104,6445.14000000078,6819.15000000101,6034.05000000078,4253.30000000073
"201510","20151016","12",1636.10999999975,2176.76999999994,5495.18000000254,6878.13000000237,5528.46000000197,3925.8200000011,1938.00999999973,2281.16000000014,4210.03000000136,5074.1700000018,4058.69000000108,3219.74000000102
"201510","20151017","13",1714.46999999982,3006.85000000076,5466.04000000204,5112.15000000166,5151.34000000169,3293.68000000072,1524.06999999983,2885.48000000051,4145.61000000131,4003.45000000101,4294.39000000107,2896.71000000054
"201510","20151030","14",2921.2399999999,12312.1000000029,28623.2400000041,32464.2300000032,21904.2800000031,12166.4700000034,5972.93000000129,16933.7400000033,21264.4500000039,18583.9600000037,12707.850000003,7772.14000000187
"201511","20151101","15",845.879999999914,1782.07999999973,2794.25000000052,2582.82000000034,2469.71000000021,2274.13000000014,1043.44999999988,1986.99999999971,2430.5400000002,2291.99000000011,2515.26000000032,2311.16000000014
"201511","20151105","16",2585.79999999992,11658.6300000032,28900.8800000039,32589.6200000022,22034.8900000036,12146.2000000034,5139.02000000105,16694.7900000036,21052.840000004,17891.0800000036,12326.0500000034,7740.26000000179
"201511","20151105","17",2585.79999999992,11658.6300000032,28900.8800000039,32589.6200000022,22034.8900000036,12146.2000000034,5139.02000000105,16694.7900000036,21052.840000004,17891.0800000036,12326.0500000034,7740.26000000179
"201511","20151107","18",3358.00000000004,19136.1100000012,21034.1000000017,19170.3200000017,16887.1900000016,12664.8000000015,5376.65000000021,25350.0900000021,18818.2800000016,16272.4300000014,14241.5000000013,8366.20000000077
"201511","20151107","19",6515.49000000182,4905.79000000231,5756.09000000347,9163.42000000406,7009.55000000274,4088.10000000133,6831.73000000204,5252.10000000251,6734.99000000369,12040.4900000049,7455.53000000271,4559.05000000193
"201511","20151113","20",3241.72999999994,26069.1100000021,57479.5300000019,60809.1500000011,41335.7600000026,22794.5800000028,6777.38000000039,38233.3800000024,41613.6400000027,33166.530000003,23336.5900000016,14088.5300000015
"201511","20151116","21",2235.73999999981,22883.1000000015,54779.3400000024,60107.3300000008,40262.3700000017,22796.4000000022,4869.02000000016,33252.4000000021,37284.2000000025,29784.420000002,22293.8400000019,14435.6100000018
"201511","20151124","22",1298.70999999982,3361.61000000023,7371.46000000177,8149.7300000018,6404.79000000142,4305.54000000066,1270.26999999978,4345.66000000047,5074.31000000089,4910.25000000078,4264.55000000063,2997.23000000016
"201511","20151125","23",3476.2600000003,14075.8100000018,33965.2700000004,32649.8699999995,19362.0399999999,10474.0400000019,2801.60000000014,18163.4900000008,21344.1900000005,15737.9100000018,10536.9900000016,6830.45000000125
"201511","20151127","24",850.879999999932,7049.30000000046,18293.4900000031,19960.4000000026,13748.4000000029,7432.73000000142,961.909999999929,8420.37000000057,10199.1200000016,7610.08000000071,5889.14000000057,3711.69000000017
"201512","20151202","25",4551.87000000085,22186.9999999982,16911.5400000031,13118.0800000034,9095.6600000021,5929.98000000141,7698.85000000108,25359.639999999,12689.7700000037,9871.74000000198,7056.60000000132,4750.36000000098
"201512","20151209","26",2421.77000000004,9982.19000000183,25391.5900000001,23943.6799999994,14605.2200000022,8051.67000000105,2181.87999999991,13295.4700000018,15776.4500000023,11386.5300000017,7981.76000000099,5413.80000000065
"201512","20151212","27",2625.56000000041,5385.58000000293,7088.50000000378,7259.48000000318,6382.16000000297,4307.67000000171,2359.90000000011,4856.86000000261,5890.54000000349,5886.24000000276,5123.13000000249,3863.33000000147
"201512","20151212","28",2855.34000000047,6059.22000000455,5680.80000000385,5419.12000000226,4813.91000000182,3476.68000000101,2936.78000000087,6974.70000000523,5565.21000000389,6079.80000000302,5000.62000000251,3454.850000001
"201512","20151218","29",3068.69000000024,12742.0500000029,22707.4599999984,19775.4000000004,12591.0900000028,7694.51000000178,3788.30000000038,20461.2399999991,21282.3299999989,15127.8000000028,10203.5100000018,7348.2300000018
"201512","20151218","30",7154.77000000154,30149.2299999997,24940.2099999988,19131.7999999995,13302.5900000038,9150.37000000242,12750.0900000036,39276.2099999967,20469.2599999995,15642.2800000035,10857.9000000035,7397.20000000182
"201512","20151227","31",1216.02999999983,4400.99000000082,3999.50000000074,4036.41000000069,4235.79000000079,3323.92000000048,1472.46999999974,4026.00000000077,3248.50000000042,3203.82000000046,3508.72000000047,2524.79000000004
"201601","20160102","32",2470.17999999998,2156.91999999975,2738.31000000003,3045.76000000036,2847.13000000024,2329.22999999997,2139.01999999984,1753.20999999971,2466.59999999994,3935.87000000098,2644.46000000005,2207.53999999983
"201601","20160107","33",1917.82999999982,8505.47000000133,22733.0600000007,21967.0400000008,13302.8500000027,8018.60000000132,1994.37999999981,11715.7100000019,14582.8100000026,11015.2600000016,6890.90000000102,5210.61000000076
"201601","20160108","34",169.320000000001,263.549999999997,465.109999999957,558.529999999958,490.529999999961,435.279999999969,191.84,270.789999999998,373.719999999973,455.669999999968,448.169999999973,358.189999999975
"201601","20160108","35",1313.64999999988,2721.32000000072,4716.4500000016,5070.00000000146,4172.12000000102,3198.90000000086,1456.90999999986,2754.46000000063,3944.9400000012,4111.64000000107,3648.90000000105,3243.67000000084
"201601","20160108","36",166.86,489.869999999911,628.079999999902,734.759999999918,705.219999999918,593.709999999928,202.909999999999,498.779999999921,490.639999999949,643.649999999926,509.969999999959,426.849999999963
"201601","20160108","37",2354.36999999995,3310.20000000077,6370.46000000308,7793.17000000303,7681.68000000292,6143.78000000205,2056.34999999982,3705.16000000141,5207.46000000236,5980.72000000199,6382.01000000225,5207.82000000183
"201601","20160108","38",2155.36999999977,20573.2500000031,46414.1099999926,46948.1199999933,32155.4600000024,21018.3200000032,3627.89000000034,33089.0500000029,37397.6599999963,28783.6200000023,22109.9700000026,16074.1600000045
"201602","20160215","39",749.039999999932,7867.51000000169,15524.4000000044,19043.660000002,16946.900000003,11569.0400000032,930.859999999906,8350.11000000193,9607.7600000027,9155.20000000203,7410.3900000013,5502.23000000093
"201603","20160308","40",173812,228300,388805,510149,480769,462656,178151,282637,397970,504391,466412,458388
"201604","20160403","41",180108,417074,713396,750704,714006,589882,179426,447550,650446,653738,591850,481306
"201604","20160408","42",795246,1502984,2281246,2430032,2104836,1658082,965570,1616254,2022574,2111392,1937862,1644500
"201604","20160411","43",107600,567318,1560176,1823610,1521838,1251470,121178,756184,930326,780040,676230,625892
"201604","20160416","44",295304,1242350,1521276,1403758,1520200,1444842,319612,1190408,1047134,943314,1004558,944602
"201604","20160421","45",138242,868112,2549898,3028194,2466578,1924528,151454,1088998,1522120,1212016,1042602,911398
"201604","20160423","46",2995440,2638720,3225392,4078176,3467124,2407658,2853136,2825506,3692528,5636610,3682988,2224434
"201604","20160423","47",443648,481320,701496,867898,894734,864646,457568,672666,710462,992970,971802,899812
"201605","20160503","48",72744,340005,574083,754651,683932,475736,97196,373633,369727,366751,303884,233056
"201605","20160508","49",34991,170364,173907,174463,190151,245071,43013,156824,134133,145298,159483,157169
"201605","20160511","50",80572,207782,570232,583531,393814,275476,61210,289668,365245,292224,206134,175108
"201605","20160512","51",90350,217010,360632,386935,317534,289176,80513,258376,260444,242791,192196,186740
"201605","20160513","52",120073,229413,415569,419863,360232,234540,141906,253716,292202,283675,237383,172484
"201605","20160513","53",128351,426756,880357,822504,548034,419333,149138,655273,811731,597889,399996,354356
"201605","20160514","54",253606,1129273,580183,379767,340245,283514,339232,1207222,505019,414573,341595,273590
"201605","20160514","55",61318,166418,179150,148778,141709,94717,67353,178758,152589,133953,131333,94272
"201605","20160514","56",103507,355052,486379,430410,346971,303830,159139,457502,525678,432076,312940,239398
"201605","20160520","57",102935,230234,462989,422241,283900,219401,74385,303870,316748,207538,141114,128306
"201605","20160521","58",80574,179630,278223,279626,257219,208419,84252,173622,208110,206903,189068,151760
"201605","20160521","59",110504,141204,199907,221902,201690,186380,119229,157525,183519,209311,151645,158390
"201605","20160522","60",86711,147311,192271,190704,165552,157739,94082,161691,185182,195018,149911,147342
"201605","20160522","61",113694,223135,307880,280471,248999,190953,89644,224909,258342,237128,192706,157455
"201605","20160526","62",76645,394180,580397,729362,682890,488893,102604,423691,385240,383234,314723,251133
"201605","20160527","63",208567,516218,1162412,1299914,952838,636733,296103,794568,922911,798775,552140,399640
"201605","20160527","64",222943,356631,574105,627505,658343,553685,215481,355665,512612,613742,701731,544977
"201606","20160603","65",3028.33000000008,10839.9500000031,24711.1500000037,27779.3500000038,19696.5900000029,12421.3300000034,6702.7400000013,16066.8300000044,20771.4300000032,17941.2500000032,12024.7800000029,8646.63000000263
"201606","20160603","66",2875.87999999993,22178.4500000009,54148.8800000038,56459.8200000038,37435.470000002,23219.1300000012,5180.20000000022,34579.7100000017,42951.9100000026,32686.3800000012,23015.0300000009,16260.8200000015
"201606","20160604","67",1477.79999999985,4566.9100000002,4839.60000000031,3951.76000000026,3989.84000000028,2725.20000000004,1581.96999999984,4533.01000000022,4022.67000000026,3672.95000000019,3658.97000000023,2607.18999999995
"201606","20160624","68",3011.00999999987,17252.6900000039,28919.3400000038,26080.4700000035,24308.8300000013,19389.2600000027,2934.54999999993,19650.3100000049,22660.4600000048,21542.5100000036,19544.8400000032,12965.2000000034
"201606","20160625","69",2148.52999999976,15750.0000000009,21179.7300000009,19297.9100000011,16313.9500000014,12970.9800000012,3226.25999999991,20613.5500000001,19690.000000001,17159.750000001,14934.8300000005,11445.0400000008
"201606","20160625","70",2363.50999999997,9206.72000000479,7242.27000000304,6161.74000000237,5996.35000000242,5136.69000000165,2994.47000000036,13596.5800000061,7300.16000000266,6653.9000000024,6121.39000000239,4972.52000000175
"201606","20160625","71",1958.96999999978,3892.94000000138,5846.77000000246,5519.52000000191,4241.36000000101,3495.31000000055,2115.9399999998,4959.80000000227,4614.08000000161,4530.90000000132,3628.1900000006,3059.26000000036
"201607","20160708","72",4104.96000000094,3793.95000000104,6929.83000000327,7555.71000000321,5964.27000000252,4769.68000000158,3596.6200000006,4194.88000000134,5944.09000000245,7500.39000000277,5440.68000000187,4752.46000000154
"201607","20160721","73",2369.54999999999,7686.42000000502,8530.10000000415,8030.40000000346,5796.52000000239,4151.55000000102,3143.98000000086,9094.24000000541,7005.8900000036,6388.30000000272,4649.18000000146,3752.37000000081
