STD_YM,STD_YMD,festival_no,분석기준일,MAN_10,MAN_20,MAN_30,MAN_40,MAN_50,MAN_60,WMAN_10,WMAN_20,WMAN_30,WMAN_40,WMAN_50,WMAN_60
201604,20160411,43,a1,107600.0,567318.0,1560176.0,1823610.0,1521838.0,1251470.0,121178.0,756184.0,930326.0,780040.0,676230.0,625892.0
201604,20160416,44,a1,295304.0,1242350.0,1521276.0,1403758.0,1520200.0,1444842.0,319612.0,1190408.0,1047134.0,943314.0,1004558.0,944602.0
201604,20160421,45,a1,138242.0,868112.0,2549898.0,3028194.0,2466578.0,1924528.0,151454.0,1088998.0,1522120.0,1212016.0,1042602.0,911398.0
201604,20160423,46,a1,2995440.0,2638720.0,3225392.0,4078176.0,3467124.0,2407658.0,2853136.0,2825506.0,3692528.0,5636610.0,3682988.0,2224434.0
201604,20160423,47,a1,443648.0,481320.0,701496.0,867898.0,894734.0,864646.0,457568.0,672666.0,710462.0,992970.0,971802.0,899812.0
201605,20160503,48,a1,72744.0,340005.0,574083.0,754651.0,683932.0,475736.0,97196.0,373633.0,369727.0,366751.0,303884.0,233056.0
201605,20160508,49,a1,34991.0,170364.0,173907.0,174463.0,190151.0,245071.0,43013.0,156824.0,134133.0,145298.0,159483.0,157169.0
201605,20160511,50,a1,80572.0,207782.0,570232.0,583531.0,393814.0,275476.0,61210.0,289668.0,365245.0,292224.0,206134.0,175108.0
201605,20160512,51,a1,90350.0,217010.0,360632.0,386935.0,317534.0,289176.0,80513.0,258376.0,260444.0,242791.0,192196.0,186740.0
201605,20160513,52,a1,120073.0,229413.0,415569.0,419863.0,360232.0,234540.0,141906.0,253716.0,292202.0,283675.0,237383.0,172484.0
201605,20160513,53,a1,128351.0,426756.0,880357.0,822504.0,548034.0,419333.0,149138.0,655273.0,811731.0,597889.0,399996.0,354356.0
201605,20160514,54,a1,253606.0,1129273.0,580183.0,379767.0,340245.0,283514.0,339232.0,1207222.0,505019.0,414573.0,341595.0,273590.0
201605,20160514,55,a1,61318.0,166418.0,179150.0,148778.0,141709.0,94717.0,67353.0,178758.0,152589.0,133953.0,131333.0,94272.0
201605,20160514,56,a1,103507.0,355052.0,486379.0,430410.0,346971.0,303830.0,159139.0,457502.0,525678.0,432076.0,312940.0,239398.0
201605,20160520,57,a1,102935.0,230234.0,462989.0,422241.0,283900.0,219401.0,74385.0,303870.0,316748.0,207538.0,141114.0,128306.0
201605,20160521,58,a1,80574.0,179630.0,278223.0,279626.0,257219.0,208419.0,84252.0,173622.0,208110.0,206903.0,189068.0,151760.0
201605,20160521,59,a1,110504.0,141204.0,199907.0,221902.0,201690.0,186380.0,119229.0,157525.0,183519.0,209311.0,151645.0,158390.0
201605,20160522,60,a1,86711.0,147311.0,192271.0,190704.0,165552.0,157739.0,94082.0,161691.0,185182.0,195018.0,149911.0,147342.0
201605,20160522,61,a1,113694.0,223135.0,307880.0,280471.0,248999.0,190953.0,89644.0,224909.0,258342.0,237128.0,192706.0,157455.0
201605,20160526,62,a1,76645.0,394180.0,580397.0,729362.0,682890.0,488893.0,102604.0,423691.0,385240.0,383234.0,314723.0,251133.0
201605,20160527,63,a1,208567.0,516218.0,1162412.0,1299914.0,952838.0,636733.0,296103.0,794568.0,922911.0,798775.0,552140.0,399640.0
201605,20160527,64,a1,222943.0,356631.0,574105.0,627505.0,658343.0,553685.0,215481.0,355665.0,512612.0,613742.0,701731.0,544977.0
201606,20160603,65,a1,3028.33000000008,10839.9500000031,24711.1500000037,27779.3500000038,19696.5900000029,12421.330000003401,6702.7400000013,16066.8300000044,20771.4300000032,17941.2500000032,12024.7800000029,8646.63000000263
201606,20160603,66,a1,2875.8799999999296,22178.4500000009,54148.880000003795,56459.8200000038,37435.470000002,23219.1300000012,5180.20000000022,34579.7100000017,42951.9100000026,32686.3800000012,23015.030000000897,16260.820000001499
201606,20160604,67,a1,1477.79999999985,4566.9100000002,4839.6000000003105,3951.76000000026,3989.8400000002794,2725.20000000004,1581.9699999998402,4533.01000000022,4022.67000000026,3672.95000000019,3658.9700000002294,2607.18999999995
201606,20160624,68,a1,3011.00999999987,17252.6900000039,28919.3400000038,26080.4700000035,24308.8300000013,19389.2600000027,2934.5499999999297,19650.3100000049,22660.4600000048,21542.5100000036,19544.8400000032,12965.2000000034
201606,20160625,69,a1,2148.52999999976,15750.0000000009,21179.7300000009,19297.910000001102,16313.9500000014,12970.980000001202,3226.25999999991,20613.5500000001,19690.000000001,17159.750000001,14934.8300000005,11445.040000000801
201606,20160625,70,a1,2363.5099999999698,9206.72000000479,7242.270000003041,6161.740000002371,5996.3500000024205,5136.690000001649,2994.47000000036,13596.5800000061,7300.16000000266,6653.9000000024,6121.3900000023905,4972.52000000175
201606,20160625,71,a1,1958.96999999978,3892.9400000013793,5846.77000000246,5519.52000000191,4241.36000000101,3495.3100000005497,2115.9399999998,4959.80000000227,4614.08000000161,4530.90000000132,3628.1900000006,3059.26000000036
201607,20160708,72,a1,4104.9600000009395,3793.95000000104,6929.8300000032705,7555.71000000321,5964.270000002521,4769.680000001579,3596.6200000006,4194.88000000134,5944.09000000245,7500.39000000277,5440.68000000187,4752.46000000154
201607,20160721,73,a1,2369.5499999999897,7686.4200000050205,8530.100000004151,8030.400000003459,5796.520000002391,4151.550000001021,3143.98000000086,9094.24000000541,7005.8900000036,6388.30000000272,4649.18000000146,3752.37000000081
201508,20150828,1,b1,625.409999999962,2158.32999999979,4906.61000000049,5155.05000000049,3609.95000000039,2000.97999999978,413.959999999991,2058.02999999974,2544.10999999996,2180.2399999998397,1748.86999999982,1136.7299999999
201508,20150829,2,b1,1070.8599999998598,4427.50000000281,4862.7400000029,3959.9000000017104,4061.7500000015702,2921.28000000103,1139.67999999983,3923.6000000021504,3434.78000000159,3080.50000000102,3185.51000000123,2207.29000000007
201508,20150829,3,b1,2630.1300000003603,9212.450000002751,8910.230000002579,7938.69000000185,7260.1100000023,6095.610000002221,3438.35000000079,11638.570000003001,9239.34000000279,8511.85000000176,7007.8500000017,5269.81000000162
201508,20150829,4,b1,2411.04000000002,4598.300000002029,7477.08000000407,7707.630000003821,7340.610000003159,5376.40000000244,2553.3400000001,4777.1400000023605,6946.20000000376,7048.880000003191,7065.67000000326,4617.25000000183
201509,20150908,5,b1,1320.1999999998,3548.3400000003003,7708.970000001741,8687.97000000213,6730.10000000162,4744.51000000096,1329.20999999977,4678.24000000072,5278.14000000095,5281.650000000929,4641.000000000779,3259.15000000034
201509,20150908,6,b1,2170.53999999992,10562.7300000033,24587.4800000014,27981.830000000802,20719.9500000011,15075.6500000047,3537.27000000044,13495.2400000048,16443.6600000049,15839.4100000039,13597.100000004199,9318.34000000256
201509,20150912,7,b1,1154.7799999998801,1153.1899999997502,1848.60999999965,2256.9499999998197,2063.6999999996697,1559.81999999975,1233.7699999998802,1310.78999999973,1723.4199999997,2449.88999999996,1646.28999999971,1219.8799999998
201509,20150920,8,b1,1244.19999999982,5331.73000000035,5237.34000000056,5221.25000000056,5402.260000000801,4238.35000000067,1261.4899999998,4594.79000000048,3866.7700000006,3780.18000000044,4148.88000000052,2919.7400000004304
201509,20150924,9,b1,3856.66000000108,21863.4999999969,18076.8600000013,14675.410000004,10036.1200000026,6255.52000000191,6341.2400000013795,24068.1599999962,13258.530000003999,9697.62000000253,6821.06000000171,4889.67000000129
201509,20150925,10,b1,5786.990000001209,13213.730000003401,14022.3000000034,13152.920000003402,10904.6900000029,8743.580000002321,4808.98000000092,16910.0800000024,14019.3800000032,12744.320000002901,9658.44000000248,7012.700000002
201509,20150925,11,b1,1867.82999999974,10060.4500000022,18312.8000000029,21602.4900000003,18357.1300000021,11556.9800000027,2222.8299999999103,10728.0800000027,11572.4600000029,11382.5200000023,8902.79000000154,5577.85000000054
201510,20151002,12,b1,1207.76999999985,1837.1199999995802,4548.76000000195,5766.73000000234,4702.97000000144,3149.9200000010496,1379.08999999983,1996.3899999995601,3390.29000000114,4187.4900000013395,3274.18000000099,2620.93000000077
201510,20151003,13,b1,1503.2299999998402,3007.98000000069,5122.050000001889,4611.61000000137,4830.3200000015295,3023.24000000046,1380.0199999998401,2813.87000000049,3963.7800000012,3754.4900000009898,4240.69000000123,2735.21000000041
201510,20151016,14,b1,3572.7000000000203,11587.3200000026,28874.2200000042,33388.1400000026,22511.510000003702,12373.060000003201,6536.83000000128,16789.5400000035,21391.5100000035,18506.2400000033,12430.410000003201,7742.10000000202
201510,20151018,15,b1,1279.97999999988,2224.67,3534.98000000064,3275.33000000044,3098.37000000043,2718.89000000033,1448.06999999984,3038.91000000039,3263.09000000045,3000.8000000003003,3126.57000000035,2609.73000000023
201510,20151022,16,b1,2361.58999999975,11067.2700000024,28855.4500000037,33999.6000000025,22556.980000003798,13011.1300000035,5130.1000000009,16320.580000003401,21519.2900000037,19109.9800000034,13007.2600000028,8010.08000000187
201510,20151022,17,b1,2361.58999999975,11067.2700000024,28855.4500000037,33999.6000000025,22556.980000003798,13011.1300000035,5130.1000000009,16320.580000003401,21519.2900000037,19109.9800000034,13007.2600000028,8010.08000000187
201510,20151024,18,b1,4017.0400000001796,19664.2700000015,24358.1600000025,22235.540000002202,19019.8300000024,13930.6200000022,6366.66000000033,24190.1600000021,22494.2400000025,20019.6300000021,15958.660000001399,9363.99000000105
201510,20151024,19,b1,6886.95000000184,5222.29000000217,6081.26000000286,9351.790000003579,7460.68000000277,4467.87000000163,6949.46000000194,5618.0200000026,7006.08000000339,12411.5700000049,8010.87000000274,4917.760000002229
201510,20151030,20,b1,3358.57000000007,27892.810000002002,61902.440000003604,64612.9800000004,42612.3900000019,24615.3600000025,6219.170000000629,40594.7300000032,45225.6500000029,34582.840000002405,25236.5800000019,15318.640000002
201511,20151102,21,b1,2055.04999999975,25042.7700000017,60837.630000002006,64402.4600000013,42132.430000001696,25352.030000003302,4176.42000000016,35651.3200000027,40409.950000002704,32214.5400000023,23636.4300000021,15376.5600000023
201511,20151110,22,b1,1255.48999999982,3501.02000000028,7744.620000001759,8696.180000002,6730.76000000158,4711.57000000085,1294.87999999978,4587.47000000069,5312.64000000094,5351.24000000087,4644.95000000091,3238.3600000002502
201511,20151111,23,b1,3610.3400000002002,12242.2900000024,30237.490000001402,28363.100000000097,17230.8400000018,9657.21000000208,3031.3800000001897,16263.2700000026,19457.9700000012,14174.5800000025,9613.59000000218,6371.7900000012405
201511,20151113,24,b1,1037.60999999989,7102.66000000052,18782.4500000033,20031.1500000027,14008.7000000031,7267.01000000152,1397.7799999998301,9346.830000000991,10409.8800000017,7951.760000000971,6079.61000000063,3847.58000000019
201511,20151118,25,b1,4668.28000000089,23391.859999996603,17554.5600000002,13380.7200000032,9213.12000000229,6051.61000000141,8320.680000001379,26886.739999997597,13418.9700000039,10002.5900000022,7217.780000001371,4877.280000001079
201511,20151125,26,b1,3476.2600000003004,14075.810000001798,33965.2700000004,32649.8699999995,19362.0399999999,10474.0400000019,2801.60000000014,18163.490000000802,21344.1900000005,15737.910000001799,10536.9900000016,6830.45000000125
201511,20151128,27,b1,2585.06000000048,5602.77000000337,7142.170000004209,7181.880000003241,6165.38000000297,4312.29000000154,2395.5500000001603,5451.7400000033895,6124.190000003249,6085.32000000291,5241.2500000028,3921.40000000161
201511,20151128,28,b1,2970.94000000055,6188.98000000409,5358.25000000308,5228.440000002171,4546.50000000164,3345.3500000008503,2918.65000000076,7127.84000000513,5282.40000000302,5669.40000000261,4598.83000000199,3366.44000000096
201512,20151204,29,b1,2362.16000000001,11848.1900000027,22326.3899999989,18860.1800000018,12240.6700000024,7681.810000001829,3076.56000000023,19210.1900000005,20688.1799999997,14040.3700000025,9455.340000002021,7045.660000002
201512,20151204,30,b1,5936.020000001371,26258.7099999997,24553.4099999987,18682.5399999998,12757.170000004098,8598.200000002149,9231.13000000252,33197.6400000003,19684.4399999994,14539.480000003201,10552.320000003101,7164.0300000017505
201512,20151213,31,b1,1255.9799999998,5156.40000000092,4850.4100000008,4733.68000000081,5101.21000000087,3939.21000000068,1413.0999999997198,4399.14000000081,3523.5900000005,3600.7500000004206,3964.42000000065,2844.4500000003495
201512,20151219,32,b1,3023.20000000027,2594.1599999999803,4351.63000000151,4948.00000000207,4590.3200000018605,3352.2200000007,2492.59000000001,2489.52999999991,3976.1600000009603,5888.790000002529,4142.17000000108,2947.85000000013
201512,20151224,33,b1,3634.6700000003398,12503.6700000021,24519.809999999503,22979.699999999502,14485.5600000023,8104.00000000118,3959.42000000035,16430.480000002,17157.7000000017,12682.230000001799,8638.4400000012,5243.71000000066
201512,20151225,34,b1,149.500000000001,265.030000000001,396.03999999998,409.32999999997594,422.40999999997297,376.889999999975,146.530000000001,338.029999999991,376.47999999998495,396.71999999997496,423.94999999997003,308.61999999998403
201512,20151225,35,b1,1556.7799999998401,2709.18000000043,2994.18000000056,2969.9000000004803,2762.4400000003398,2098.27999999987,1455.54999999983,2427.4900000002,2895.4600000005103,3009.86000000049,2784.62000000039,2265.27000000008
201512,20151225,36,b1,163.01,388.71999999994597,406.649999999954,418.229999999955,422.289999999962,334.40999999997996,175.540000000001,406.93999999995003,363.40999999997706,449.26999999995996,369.609999999974,303.629999999989
201512,20151225,37,b1,2719.1800000001504,3496.01000000118,5363.25000000266,5745.35000000253,6011.8500000024405,4389.080000001401,2242.23999999991,3804.5800000015297,5240.16000000238,5017.75000000164,5647.1100000019,4083.85000000115
201512,20151225,38,b1,11978.740000002299,25958.2900000023,22209.6600000022,20297.9900000025,15973.740000003501,11771.3800000025,19806.360000001998,30469.3300000021,25154.930000002,24637.5200000019,17350.5400000027,11185.8900000026
201602,20160201,39,b1,735.609999999938,7240.7800000015295,15465.3000000044,19493.2600000017,16854.6100000031,11517.6200000031,866.1399999999201,7869.92000000162,9631.53000000264,9454.63000000196,7637.67000000115,5727.46000000095
201602,20160223,40,b1,829.419999999917,1228.29999999973,2213.23999999982,2922.39000000031,2837.7400000002503,2526.72000000018,842.559999999904,1539.8699999997,2122.87999999975,2926.6500000003,2644.2900000001896,2376.62000000008
201603,20160320,41,b1,98376.0,116284.0,174995.0,185147.0,172836.0,140810.0,143184.0,137789.0,144127.0,157779.0,145856.0,112850.0
201603,20160325,42,b1,177764.0,341345.0,503889.0,549000.0,462534.0,360833.0,214581.0,367246.0,450699.0,479177.0,421497.0,366588.0
201603,20160328,43,b1,22634.0,127893.0,383571.0,447248.0,382786.0,296351.0,26715.0,164457.0,221507.0,188451.0,160222.0,147104.0
201604,20160402,44,b1,684404.0,2263924.0,1829000.0,1603124.0,1563528.0,1512158.0,861354.0,2641644.0,1302294.0,1148192.0,1134196.0,1048150.0
201604,20160407,45,b1,208914.0,1082686.0,2818512.0,3313712.0,2738150.0,2254974.0,231570.0,1429986.0,1793316.0,1546578.0,1379630.0,1169870.0
201604,20160409,46,b1,3217790.0,2796700.0,3144066.0,4068606.0,3557666.0,2401040.0,3184042.0,2890080.0,3622536.0,5659678.0,3650662.0,2243040.0
201604,20160409,47,b1,458476.0,525596.0,704436.0,846124.0,919232.0,836766.0,498746.0,678560.0,704992.0,990692.0,1007332.0,932992.0
201604,20160419,48,b1,237772.0,1374692.0,2494378.0,3193232.0,2898998.0,2083792.0,331560.0,1561478.0,1614924.0,1586368.0,1359836.0,1043338.0
201604,20160424,49,b1,98166.0,665688.0,705058.0,650488.0,784570.0,935030.0,117666.0,628438.0,531738.0,499978.0,599280.0,554006.0
201604,20160427,50,b1,264414.0,796085.0,2218608.0,2306827.0,1521568.0,1077011.0,212605.0,1109472.0,1385698.0,1110336.0,777380.0,649053.0
201604,20160428,51,b1,358634.0,719746.0,1275378.0,1466352.0,1189128.0,1067866.0,317908.0,936608.0,944474.0,897756.0,711136.0,691750.0
201604,20160429,52,b1,76718.0,259908.0,640342.0,797448.0,674834.0,431484.0,74054.0,287512.0,467496.0,450270.0,359404.0,271906.0
201604,20160429,53,b1,153240.0,649300.0,1828288.0,2057668.0,1467432.0,1112970.0,168134.0,942390.0,1653710.0,1321692.0,896312.0,810704.0
201604,20160430,54,b1,986122.0,4580648.0,2410038.0,1714060.0,1472270.0,1255472.0,1196596.0,4926902.0,2141304.0,1791514.0,1397358.0,1153786.0
201604,20160430,55,b1,181744.0,518192.0,663122.0,574194.0,545476.0,368368.0,187802.0,529744.0,536394.0,494778.0,483508.0,351496.0
201604,20160430,56,b1,276146.0,1421020.0,1895070.0,1733634.0,1629496.0,1377454.0,409222.0,1806098.0,1767962.0,1501706.0,1340940.0,1013670.0
201605,20160506,57,b1,75931.0,202170.0,248905.0,232727.0,193140.0,159411.0,127103.0,266083.0,210079.0,184814.0,131768.0,108679.0
201605,20160507,58,b1,64878.0,134481.0,242831.0,257450.0,254442.0,202489.0,60062.0,150275.0,220840.0,231052.0,227120.0,166245.0
201605,20160507,59,b1,96243.0,120963.0,176604.0,205483.0,186557.0,170581.0,105842.0,132737.0,166468.0,211029.0,149894.0,143989.0
201605,20160508,60,b1,87448.0,129940.0,187434.0,207391.0,172347.0,171832.0,89508.0,147897.0,206212.0,224485.0,161720.0,175781.0
201605,20160508,61,b1,106095.0,180820.0,292412.0,300314.0,251120.0,205571.0,89611.0,162854.0,273957.0,285126.0,232590.0,191449.0
201605,20160512,62,b1,103563.0,361264.0,618990.0,782047.0,718906.0,513318.0,113134.0,412706.0,419206.0,400605.0,330092.0,266252.0
201605,20160513,63,b1,251476.0,543277.0,1224164.0,1362896.0,1004798.0,664968.0,396253.0,816972.0,974972.0,856951.0,573223.0,416048.0
201605,20160513,64,b1,255518.0,370866.0,613808.0,665456.0,727739.0,596669.0,248221.0,366525.0,537600.0,651172.0,707823.0,563006.0
201605,20160520,65,b1,156193.0,358083.0,778439.0,903250.0,673402.0,481359.0,274838.0,539916.0,671340.0,617855.0,444140.0,352078.0
201605,20160520,66,b1,85089.0,453993.0,1012230.0,1071348.0,740831.0,507570.0,155207.0,694700.0,836015.0,643654.0,441262.0,328762.0
201605,20160521,67,b1,60970.0,185991.0,194794.0,152695.0,152180.0,103745.0,66406.0,197837.0,161064.0,143865.0,138767.0,101261.0
201606,20160610,68,b1,3879.2799999999397,18034.210000003997,30483.480000002597,27619.8400000029,25109.080000000897,19298.5400000028,3233.3699999998903,18624.4800000041,23274.8400000048,21972.110000003602,19979.6800000032,14004.900000003501
201606,20160611,69,b1,3751.85000000011,21629.920000001297,25298.6400000016,21674.9600000012,19057.510000001497,16111.700000001101,5964.89999999985,28440.4000000013,24199.4000000009,21494.020000001397,19712.1300000012,14463.170000001499
201606,20160611,70,b1,2649.1800000002,8655.2400000041,7181.730000002941,6615.740000002429,5910.9800000020305,5130.17000000191,3746.8000000009,14343.2300000055,7487.680000002859,6865.130000002329,6106.690000002529,5096.6400000017
201606,20160611,71,b1,2339.31,3744.84000000125,5800.910000002579,5533.0700000016695,4566.1800000011,3671.8800000005895,2520.0300000002103,5322.500000002539,4850.170000001721,4974.250000001551,3685.18000000049,3123.3400000003103
201606,20160624,72,b1,3421.3500000006798,2881.40000000025,5294.78000000282,5930.92000000281,4710.6400000019,3892.64000000105,3022.01000000034,2922.52000000025,4468.96000000159,6344.59000000283,4457.3600000015,3797.3800000009205
201607,20160707,73,b1,2070.21999999973,7979.99000000496,8755.79000000473,8399.23000000358,5837.82000000209,4320.39000000121,2836.7400000005296,9204.52000000549,7228.3400000038,6166.3500000025,4762.23000000176,3856.8000000009
201509,20150918,1,a2,343.88999999999197,1107.8499999999,2366.46000000012,2328.52000000007,1693.61999999984,1029.8599999999199,292.019999999996,1239.76999999987,1511.77999999986,1319.51999999989,1008.3899999999301,687.159999999953
201509,20150919,2,a2,1216.94999999983,4972.05000000348,5184.12000000334,4224.94000000169,4354.79000000181,3310.9500000013104,1198.17999999982,4440.39000000261,3778.0500000016204,3271.3900000010103,3373.24000000125,2398.26000000041
201509,20150919,3,a2,4267.2100000008095,14654.3200000039,12208.3800000046,10099.7000000035,8881.8800000026,7026.85000000258,5547.4000000016695,19595.8199999998,13094.9600000042,11447.500000003402,8488.84000000241,5764.54000000177
201509,20150919,4,a2,2906.7100000003,5186.410000002779,8392.54000000475,8596.57000000428,8269.89000000354,6173.510000003001,2917.0200000003197,5414.5200000029,7723.030000004101,7721.90000000354,7765.930000003441,5301.00000000239
201509,20150929,5,a2,1120.17999999983,2847.6700000001397,2942.9600000002,2873.4600000001396,2748.73000000008,2323.3299999999103,1279.2399999997501,3358.9800000001896,2883.43000000014,2967.93000000011,2584.50000000004,1803.1399999997
201509,20150929,6,a2,1778.98999999971,7502.34000000145,8242.370000001709,8277.10000000157,7301.390000001271,6979.23000000125,2339.66000000004,8398.7200000019,7700.240000001279,8326.75000000123,7015.160000000999,5287.560000001
201510,20151003,7,a2,1098.14999999989,1088.56999999976,1648.9199999996697,2086.20999999967,1763.5099999997,1374.50999999978,1109.85999999988,1187.13999999975,1737.84999999969,2239.6799999998602,1488.2999999997598,1106.30999999983
201510,20151011,8,a2,1157.35999999983,4917.280000000321,4537.270000000421,4388.1700000005,4816.76000000055,3818.75000000058,1147.33999999981,4063.23000000074,3499.8600000005604,3546.7600000004,3890.72000000062,2740.75000000023
201510,20151015,9,a2,4657.45000000153,20735.6599999969,17513.280000002098,13812.620000004099,9976.25000000268,6094.46000000184,6363.56000000181,23242.359999996403,12759.840000004198,9588.0300000023,6984.82000000204,4931.90000000157
201510,20151016,10,a2,9309.0600000018,13663.8600000035,13033.4500000035,12225.3700000031,9770.5500000026,7454.110000001559,10289.1400000022,18102.9000000005,14506.9400000037,12801.380000003,9334.07000000242,6622.0300000015
201510,20151016,11,a2,2317.11999999997,11069.070000002299,20116.1300000017,24750.269999999,20687.870000001,12409.9700000032,2795.51000000036,12044.010000003,12209.1800000034,12550.4600000026,9568.6500000024,6415.590000000961
201510,20151023,12,a2,1918.56999999975,2165.1799999999203,5162.870000002439,6503.080000002629,5294.08000000184,3750.7800000010798,1969.05999999976,2228.09999999999,3981.52000000128,4983.05000000181,3875.8800000010997,3263.11000000099
201510,20151024,13,a2,1575.9699999998402,3122.4100000007397,5533.96000000186,5045.31000000166,5042.04000000173,3146.28000000067,1559.48999999983,2956.9800000006203,4131.3700000011995,3971.95000000105,4403.49000000132,3000.79000000063
201511,20151106,14,a2,2804.8000000000397,12543.2700000029,27930.4100000037,32038.520000002998,21660.220000003403,12357.970000003601,5538.92000000131,17490.4700000038,21255.7400000034,18476.290000003402,13011.820000003401,8210.1100000019
201511,20151108,15,a2,735.729999999931,1792.85999999971,2898.74000000052,2481.33000000028,2358.14000000018,2110.8399999999,906.679999999924,2001.5799999997198,2404.71000000018,2235.87000000008,2350.05000000014,2093.46999999986
201511,20151112,16,a2,2847.0999999999894,11319.7600000028,27862.280000004102,31876.540000003,21441.1600000035,12314.5100000032,5020.78000000099,16681.7400000034,20942.9700000031,18017.8000000039,12465.260000003402,8001.220000001741
201511,20151112,17,a2,2847.0999999999894,11319.7600000028,27862.280000004102,31876.540000003,21441.1600000035,12314.5100000032,5020.78000000099,16681.7400000034,20942.9700000031,18017.8000000039,12465.260000003402,8001.220000001741
201511,20151114,18,a2,6580.450000000339,27337.850000001603,34283.260000002,43869.5100000016,33131.410000002004,17556.8600000026,8320.970000000409,28210.9800000013,22808.850000001803,26994.8200000018,19815.130000001598,10905.6100000012
201511,20151114,19,a2,6990.690000002171,4971.93000000224,5875.07000000316,9106.920000003991,7107.7100000028,4228.460000001551,6937.89000000208,5493.29000000276,6553.460000003829,11904.1000000051,7566.59000000313,4552.34000000191
201511,20151120,20,a2,3901.7700000000395,30015.4800000022,63176.0200000033,66187.1900000004,44666.1600000023,25596.9000000029,7163.49000000047,44454.2000000019,47266.7400000021,36878.2700000028,26381.410000002,16168.310000002
201511,20151123,21,a2,2687.04999999986,22694.3800000014,54972.870000003095,59681.8400000017,39163.9900000022,22762.1100000025,4816.83000000016,32780.7500000028,36711.100000002996,29217.1400000019,21292.5100000017,13711.8500000019
