STD_YM,STD_YMD,festival_no,분석기준일,MAN_10,MAN_20,MAN_30,MAN_40,MAN_50,MAN_60,WMAN_10,WMAN_20,WMAN_30,WMAN_40,WMAN_50,WMAN_60
201512,20151201,22,a2,1380.3499999998,3664.02000000049,7987.200000001741,8890.88000000203,6914.05000000152,4915.83000000099,1486.54999999975,4728.11000000091,5470.81000000096,5361.330000000879,4568.080000000949,3364.36000000044
201512,20151202,23,a2,2637.90000000015,9440.400000001659,24013.609999999902,22903.7099999998,13850.400000001999,7677.1700000009705,2314.21000000003,13036.3400000018,14737.6300000022,10783.7300000016,7503.850000000891,5178.38000000052
201512,20151204,24,a2,778.689999999957,7101.8700000005,17965.2300000029,18514.5100000031,13196.320000002801,6926.01000000119,1461.89999999982,9576.57000000121,10172.5900000016,7505.16000000058,5593.36000000037,3487.16000000009
201512,20151209,25,a2,5062.31000000105,23191.3299999977,18836.0199999979,14303.4600000036,9616.67000000239,6256.320000001469,9148.92000000165,27918.1099999984,14172.650000003501,10810.2300000027,7673.2400000014,5255.69000000123
201512,20151216,26,a2,3265.7500000003197,10218.2800000017,24651.160000000098,23676.4099999994,14564.740000002199,7861.04000000104,2853.80000000027,14665.3500000023,16694.0300000022,11809.230000001799,7853.66000000083,5215.1500000006
201512,20151219,27,a2,2576.8600000003603,5349.930000003521,6986.26000000412,7540.600000003559,6297.5900000029105,4302.08000000164,2681.25000000048,5087.99000000299,5930.35000000348,6298.890000002901,4959.83000000247,3724.69000000144
201512,20151219,28,a2,2886.60000000047,6127.890000005191,5786.40000000399,5617.300000003061,4881.22000000196,3647.06000000105,3176.99000000102,7124.470000005601,5626.530000004251,6480.380000003671,5099.70000000266,3494.3900000009603
201512,20151225,29,a2,2516.02000000024,10557.9600000023,10169.7300000021,6744.730000001679,5515.940000001379,3869.3000000005,2720.99000000026,12351.5900000022,9189.820000001899,6565.79000000161,5075.19000000122,3884.35000000049
201512,20151225,30,a2,15070.990000003601,34786.5599999979,14458.6700000046,9544.38000000302,7942.060000001709,5509.29000000147,25034.719999997596,35611.529999997794,12053.4800000042,9679.230000002859,7015.97000000171,5260.51000000152
201601,20160103,31,a2,776.479999999924,4055.5800000007102,3878.45000000062,3560.6300000004603,4041.30000000068,3394.7900000005798,813.329999999904,3392.43000000065,2799.9000000002197,2778.78000000016,3172.11000000037,2756.1700000002197
201601,20160109,32,a2,2697.06000000011,2396.48999999986,4015.86000000104,4373.250000001551,3861.34000000123,2857.2600000003804,2424.68000000005,2325.72999999978,3391.51000000041,4961.570000002021,3400.3100000005497,2659.4700000001103
201601,20160114,33,a2,1902.8699999998,8656.86000000129,22735.2100000008,22607.5500000006,14086.2600000026,8392.920000001679,2113.68999999983,11896.740000002299,14534.1100000023,10818.610000001801,7219.48000000109,5544.78000000103
201601,20160115,34,a2,143.36000000000098,266.240000000001,435.929999999962,528.679999999964,502.26999999996804,445.87999999996595,146.590000000001,272.77999999999804,393.249999999971,445.20999999997,448.87999999996805,377.829999999972
201601,20160115,35,a2,1329.98999999987,2633.90000000053,4457.20000000148,4911.62000000144,4006.5000000009795,3260.86000000085,1498.15999999984,2687.80000000062,3917.29000000122,4027.4000000010496,3558.9600000009495,3222.8300000009003
201601,20160115,36,a2,180.000000000002,414.269999999932,606.399999999912,723.039999999908,661.6599999999299,520.079999999954,192.599999999999,473.71999999993204,470.909999999952,590.139999999934,494.719999999951,392.18999999997595
201601,20160115,37,a2,2241.2099999999,3445.75000000094,6467.89000000312,7784.12000000341,7825.45000000307,6120.28000000208,2009.5999999998103,3584.2300000013397,5210.98000000216,5988.300000002049,6569.720000001989,5222.70000000183
201601,20160115,38,a2,2174.4499999998,19693.1600000027,46905.349999994505,46837.4999999946,32052.8400000027,21417.5100000039,3886.5900000004103,32176.5000000025,37147.4099999958,28862.5900000022,21989.3300000026,15948.8100000038
201602,20160222,39,a2,1050.69999999987,8054.44000000159,15528.8000000046,19696.3200000018,17365.7000000027,12257.5500000029,1213.20999999981,8495.84000000203,10327.750000003001,9844.38000000228,7976.210000001421,6195.52000000095
201603,20160315,40,a2,178449.0,235109.0,391631.0,509351.0,476521.0,476117.0,173224.0,289780.0,393717.0,550852.0,476182.0,455630.0
201604,20160410,41,a2,202848.0,493594.0,748860.0,733528.0,724868.0,597672.0,226130.0,571208.0,642032.0,618082.0,601956.0,475584.0
201604,20160415,42,a2,760034.0,1487762.0,2339026.0,2554456.0,2125548.0,1673426.0,925870.0,1600904.0,2081446.0,2118694.0,1955918.0,1684276.0
201604,20160418,43,a2,86230.0,499754.0,1504700.0,1876602.0,1585344.0,1212344.0,103100.0,637124.0,886510.0,764272.0,647000.0,577954.0
201604,20160423,44,a2,352954.0,1426074.0,1534488.0,1412372.0,1500418.0,1351164.0,357584.0,1387280.0,1034162.0,950312.0,1006068.0,953756.0
201604,20160428,45,a2,177572.0,885724.0,2562398.0,3059502.0,2619740.0,1960830.0,210078.0,1109672.0,1526262.0,1282038.0,1072892.0,945752.0
201604,20160430,46,a2,3338114.0,2956248.0,3393058.0,4152070.0,3526442.0,2278632.0,3063264.0,2961460.0,3734748.0,5764428.0,3663830.0,2229798.0
201604,20160430,47,a2,430500.0,501762.0,738562.0,846402.0,836932.0,840386.0,402132.0,627578.0,693242.0,959168.0,977340.0,898678.0
201605,20160510,48,a2,65907.0,338274.0,566662.0,745838.0,681180.0,496491.0,83424.0,381826.0,370675.0,360435.0,308963.0,245763.0
201605,20160515,49,a2,41649.0,167159.0,170543.0,154355.0,165151.0,213803.0,48956.0,152373.0,123218.0,119235.0,139575.0,129864.0
201605,20160518,50,a2,74855.0,209007.0,553205.0,559190.0,361621.0,254174.0,59787.0,290107.0,347248.0,265288.0,182333.0,151413.0
201605,20160519,51,a2,88904.0,207962.0,342045.0,374310.0,299067.0,272429.0,79424.0,275621.0,257709.0,239148.0,196320.0,175101.0
201605,20160520,52,a2,89079.0,217873.0,367956.0,364013.0,314487.0,196407.0,89940.0,241461.0,269989.0,259198.0,218316.0,157213.0
201605,20160520,53,a2,113299.0,358719.0,713718.0,603630.0,412527.0,312034.0,130958.0,592719.0,653544.0,445033.0,282349.0,268417.0
201605,20160521,54,a2,324078.0,1320836.0,597559.0,413813.0,367814.0,312511.0,373832.0,1388487.0,532770.0,444226.0,358175.0,286304.0
201605,20160521,55,a2,60970.0,185991.0,194794.0,152695.0,152180.0,103745.0,66406.0,197837.0,161064.0,143865.0,138767.0,101261.0
201605,20160521,56,a2,110801.0,383344.0,481301.0,430303.0,383836.0,334381.0,183208.0,537502.0,516586.0,459426.0,349506.0,253282.0
201605,20160527,57,a2,88975.0,239773.0,570122.0,563681.0,370020.0,272200.0,75206.0,315498.0,374746.0,291734.0,190715.0,165640.0
201605,20160528,58,a2,66666.0,154982.0,267140.0,288670.0,280303.0,228219.0,82710.0,173837.0,225693.0,227448.0,227999.0,165523.0
201605,20160528,59,a2,110981.0,133661.0,199938.0,220842.0,210477.0,179623.0,117313.0,152310.0,172757.0,216159.0,150759.0,139230.0
201605,20160529,60,a2,85989.0,128260.0,177641.0,193142.0,169809.0,165836.0,88242.0,141088.0,176994.0,202573.0,144936.0,149201.0
201605,20160529,61,a2,101406.0,178302.0,271263.0,271838.0,233699.0,190472.0,73065.0,159678.0,222827.0,220650.0,187315.0,158352.0
201606,20160602,62,a2,2154.1999999998197,11969.830000003001,17818.8100000029,21693.1400000007,18946.2300000016,13337.070000003101,2795.6600000003004,13701.550000004,12514.250000003798,12187.3400000029,9979.58000000273,7245.0900000008305
201606,20160603,63,a2,3805.5800000001295,18289.4100000024,42173.0100000012,44259.8100000004,29962.3000000023,18294.7600000027,6194.00000000057,27128.370000002596,32003.4900000025,26070.190000003102,17322.9200000021,12054.320000001202
201606,20160603,64,a2,2099.02999999987,3400.0900000006,5581.2500000023,5981.460000002529,6349.95000000199,5120.61000000152,2154.2999999998897,3531.3700000008503,4832.33000000178,5754.81000000203,6384.29000000202,4993.8100000017
201606,20160610,65,a2,2966.37000000013,10408.5500000031,25578.7200000039,29351.9500000028,20847.370000003,13043.6200000035,5786.0000000010705,16224.520000004199,20833.0700000033,19019.7300000027,12568.8700000031,8978.88000000272
201606,20160610,66,a2,2488.38999999984,22144.720000001,55516.5300000039,58787.6600000042,39319.2100000027,24421.1100000013,4380.55000000017,34887.2200000014,42777.040000003,33875.4000000016,23527.980000001,16864.1300000013
201606,20160611,67,a2,1287.2499999998802,4135.63000000029,5030.25000000024,4246.6400000002395,4109.28000000029,2822.55000000005,1390.6199999998598,4362.68000000027,4110.64000000029,3820.62000000021,3820.5100000002203,2795.3900000000704
201607,20160701,68,a2,4709.29000000107,20961.510000001297,33895.3399999968,31562.4599999963,28749.239999997404,22378.0199999987,4502.4300000011,24015.2900000001,25965.9899999996,24656.0400000001,22259.8800000002,15918.8100000059
201607,20160702,69,a2,5636.29000000037,30055.820000002997,33292.4200000031,29003.5400000033,26455.7600000027,22447.3400000029,7429.40000000073,37606.6400000021,33501.3100000027,28412.3300000028,26654.300000002997,20578.6000000029
201607,20160702,70,a2,2719.76000000042,11422.1800000054,8840.03000000382,7336.56000000248,6842.11000000235,5907.240000001961,3265.5500000007,15205.2300000058,8541.39000000333,7757.1300000026,7070.94000000244,5839.66000000214
201607,20160702,71,a2,1982.58999999975,3815.0400000010704,5889.43000000237,5832.9800000018995,4677.440000001289,3801.69000000063,2154.85999999978,4359.86000000152,4671.02000000157,4711.65000000131,3742.0000000007,3203.98000000038
201607,20160715,72,a2,4169.030000001079,3798.9800000010705,7065.230000003309,7742.7900000031495,5961.4300000025705,4754.27000000166,3503.1900000006203,4120.8300000013505,5746.200000002371,7639.6900000029,5336.12000000199,4615.51000000137
201607,20160728,73,a2,2258.83999999988,7727.04000000504,8317.06000000457,8020.300000003241,5896.77000000265,4010.2000000009,2887.2000000005396,9117.48000000564,6676.5300000035495,6004.90000000254,4689.56000000181,3576.07000000065
201508,20150821,1,b2,854.90999999995,3079.89000000014,5916.37000000051,5724.79000000051,3587.58000000034,2031.50999999975,664.829999999964,3033.0500000001502,3098.87000000021,2522.11999999999,1780.7399999998102,1245.44999999988
201508,20150822,2,b2,1030.36999999989,4123.8900000026,4429.50000000258,3825.38000000139,3920.5000000016,2716.13000000083,1059.8799999998598,3787.0800000018703,3342.0400000013597,2894.90000000093,2994.1700000011306,2038.70999999966
201508,20150822,3,b2,3413.17000000065,11846.4400000034,11133.920000003502,9373.55000000239,8217.89000000197,6884.40000000244,4352.86000000101,15936.740000003301,11360.7000000036,10479.840000003,8320.680000001741,5676.12000000172
201508,20150822,4,b2,2517.11000000004,4723.92000000237,7608.970000004108,7921.600000003979,7662.440000003459,5465.0300000025,2600.8200000000797,4812.11000000275,7021.060000003679,7267.38000000323,7068.76000000328,4601.750000001621
201509,20150901,5,b2,1362.2899999997999,3526.7300000002797,8254.420000001941,9590.0200000026,7847.620000001801,6099.56000000131,1460.0499999997699,4906.7400000008,5727.880000001321,5819.770000001229,5124.91000000127,3939.5200000007503
201509,20150901,6,b2,1984.42999999972,10381.1300000031,24576.7200000007,29018.2699999988,22711.919999998598,17017.030000004,3027.15000000042,13231.3200000046,15887.7500000052,15928.7400000047,13856.7200000045,10369.6500000037
201509,20150905,7,b2,1177.3899999999,1066.2299999997801,1803.26999999966,2209.52999999978,1943.7799999996698,1512.74999999976,1150.1899999999,1194.82999999975,1738.7099999997,2495.65,1582.36999999974,1306.8199999997998
201509,20150913,8,b2,1234.28999999985,5060.6400000004,5187.8400000005295,4911.74000000063,4766.89000000068,3914.01000000077,1245.81999999983,4618.64000000054,3993.7400000006396,3882.4600000005,3788.75000000049,2799.92000000037
201509,20150917,9,b2,3555.9300000010103,20621.4599999974,16304.5400000048,13667.570000004,9367.100000002622,6150.00000000163,5430.1200000012395,23359.5799999971,12593.030000004099,9476.160000002059,6698.31000000165,4954.85000000149
201509,20150918,10,b2,5806.58000000133,14462.7000000034,13872.040000003899,13452.060000003501,11074.840000003402,9102.99000000349,6424.58000000128,19645.3200000003,15533.9700000033,13586.310000003201,10566.2000000026,7528.18000000229
201509,20150918,11,b2,1966.6599999996802,11961.080000002801,20865.7500000015,26486.6599999986,21655.2600000002,13107.5500000034,2758.10000000041,12985.980000003301,13056.1300000035,13174.3000000032,10465.6400000029,6691.44000000104
201509,20150925,12,b2,1489.72999999983,2435.85000000063,5358.70000000272,6674.2400000022,5502.09000000167,3893.6300000011797,1617.69999999981,2561.77000000069,4147.0300000014395,4837.99000000153,4042.5800000011204,3197.50000000091
201509,20150926,13,b2,1322.49999999983,2967.0900000004603,4721.17000000158,4244.33000000123,4640.4900000014895,3323.2800000004804,1082.91999999986,2762.80000000042,3660.46000000096,3409.3200000008,3967.0700000009297,2772.82000000034
201510,20151009,14,b2,2863.93999999981,7298.4800000015,10960.2100000025,11424.580000002801,9329.410000001959,6874.78000000164,4035.93,8898.31000000178,11094.3700000021,10588.470000002,7542.4000000017795,4965.52000000115
201510,20151011,15,b2,842.7699999999271,1667.9699999997501,2649.75000000029,2437.04000000016,2356.6400000001,2120.86999999994,1010.34999999991,1951.40999999972,2459.7000000001603,2315.08000000006,2577.81000000019,2243.93000000005
201510,20151015,16,b2,2857.35999999992,11249.2200000027,29516.4000000039,34593.4800000019,22651.3500000034,12911.370000003799,5441.38000000115,16274.2700000035,21789.9800000039,18873.1800000034,13171.850000003,8157.000000001801
201510,20151015,17,b2,2857.35999999992,11249.2200000027,29516.4000000039,34593.4800000019,22651.3500000034,12911.370000003799,5441.38000000115,16274.2700000035,21789.9800000039,18873.1800000034,13171.850000003,8157.000000001801
201510,20151017,18,b2,4397.930000000139,18126.6600000015,23428.8800000023,21635.5400000023,19394.5500000022,14170.310000001798,6510.48000000039,23509.9900000023,23013.9800000018,21227.7600000021,16153.5100000016,9529.66000000105
201510,20151017,19,b2,6836.38000000181,4722.92000000204,5990.320000002889,9147.000000003709,7259.530000002729,4386.77000000149,6730.96000000188,5139.2000000025,6969.050000003211,12504.6200000051,7701.840000003059,4788.070000002101
201510,20151023,20,b2,4232.24000000024,28160.8900000018,63553.3700000018,65888.4499999993,44153.700000001794,25087.010000002403,7400.290000000491,41721.7700000036,46827.160000002696,35928.8500000021,25791.1500000019,15408.6000000015
201510,20151026,21,b2,1924.94999999978,22468.5000000017,57925.4900000021,63244.770000001605,41464.6200000025,24188.1400000023,3905.62000000008,33336.6300000023,38873.2900000026,30593.210000002204,23586.5700000019,15153.970000001598
201511,20151103,22,b2,1295.6399999998,3620.0800000003205,7970.70000000198,9030.02000000228,7176.25000000157,4988.510000001,1496.71999999972,4789.29000000096,5354.01000000105,5393.82000000104,4634.99000000091,3371.04000000029
201511,20151104,23,b2,2293.83999999995,13369.910000001999,34928.2500000011,33388.9900000004,19249.6600000003,10575.3300000018,2230.7699999998604,17915.890000001298,21513.9900000003,15286.8100000021,10026.9400000015,6797.860000001379
201511,20151106,24,b2,918.1899999999221,7629.56000000053,18846.1900000029,19344.0400000026,13689.740000003001,6986.71000000128,1223.14999999987,9103.33000000093,10367.1700000015,8172.530000000859,6064.93000000054,3693.08000000016
201511,20151111,25,b2,4602.64000000114,22854.9299999988,16665.860000003602,12256.7000000035,8333.49000000182,5473.98000000154,8910.230000001851,26741.8599999984,13037.580000003702,9372.33000000211,6775.13000000166,4763.030000001189
201511,20151118,26,b2,3450.30000000019,14604.570000001999,35574.9700000007,34725.6000000001,21778.8100000005,11594.570000002199,3724.48000000031,20619.3700000006,22547.37,17415.4800000008,11980.1800000017,7738.4500000013795
201511,20151121,27,b2,3022.7300000009004,5787.59000000339,7162.95000000418,7447.190000003259,6184.27000000293,4397.57000000188,2613.3500000004396,5620.60000000335,6198.57000000353,6268.990000002739,5461.39000000281,4043.0000000016203
201511,20151121,28,b2,3202.9600000008004,6573.92000000432,5673.0900000033,5606.120000002321,4879.680000002029,3536.61000000094,3281.50000000106,7422.00000000504,5769.89000000347,6328.13000000292,4960.58000000193,3607.60000000113
201511,20151127,29,b2,2535.13000000023,12288.1800000026,22365.7099999994,19005.2900000012,12254.1300000024,7511.980000001071,3243.00000000033,19321.3600000008,20447.35,14081.4600000026,9465.420000001759,7100.19000000114
201511,20151127,30,b2,6867.56000000124,28639.2999999992,24914.689999998598,18992.7199999995,13183.120000003799,9103.9200000027,10262.6800000027,36008.7999999995,20393.5099999997,15483.4600000037,11023.390000003401,7312.2400000015505
201512,20151206,31,b2,1133.34999999982,4999.56000000083,4771.86000000074,4614.09000000089,5113.30000000086,3904.52000000063,1150.3499999998,4250.25000000087,3509.91000000049,3391.62000000047,4079.17000000069,2833.19000000033
201512,20151212,32,b2,2828.2000000000103,2618.95999999993,4051.3500000010204,4574.61000000188,4359.43000000144,3167.92000000062,2352.5499999999697,2357.5799999998603,3783.7200000006396,5621.15000000239,4112.45000000097,2899.31000000018
201512,20151217,33,b2,3289.27000000029,10920.390000002,26236.379999999503,25079.879999999102,15465.0100000022,8393.05000000155,3049.73000000034,15554.2800000018,17629.030000001498,13060.7600000017,8918.23000000154,5574.53000000068
201512,20151218,34,b2,195.759999999999,244.55000000000197,500.02999999996103,551.109999999961,488.23999999996397,402.749999999973,223.65999999999698,271.22999999999803,432.069999999966,521.409999999966,454.14999999996803,319.629999999984
201512,20151218,35,b2,1817.1499999998102,3142.01000000076,5048.430000001529,5344.68000000144,4410.22000000084,3103.2500000005703,2079.69999999983,3139.4000000007204,4362.29000000118,4476.66000000091,3926.4700000007106,3074.8600000005895
201512,20151218,36,b2,332.089999999986,643.329999999858,715.199999999894,883.7699999998849,819.2799999998861,560.869999999936,419.059999999955,699.699999999852,566.7999999999311,713.849999999924,566.189999999942,427.919999999963
201512,20151218,37,b2,2801.45000000013,3684.6400000014705,7254.840000003159,8974.220000003492,8741.38000000359,5956.1100000019605,2757.03000000012,4208.760000001621,6080.83000000254,6491.750000001949,7126.71000000235,4984.60000000183
201512,20151218,38,b2,4238.80000000057,25065.5700000022,50300.9399999949,50025.5899999941,34547.3300000011,21777.5000000036,8180.680000001371,40359.6599999948,41663.0699999939,32604.530000002298,24946.5200000018,16455.2200000037
201601,20160125,39,b2,819.8599999999319,7185.43000000147,15420.5500000044,19257.0700000021,16604.890000003503,10993.3800000027,875.549999999908,8212.1500000016,9472.29000000264,9328.82000000203,7463.11000000104,5533.45000000079
201602,20160216,40,b2,899.619999999921,1323.4299999996601,2274.6099999998896,2974.60000000034,2842.0300000001803,2479.73000000011,920.2899999999099,1519.15999999969,2049.37999999966,2806.0700000002303,2652.16000000015,2433.67000000005
201603,20160313,41,b2,36486.0,82921.0,162334.0,148489.0,141426.0,120740.0,33620.0,90606.0,142951.0,117240.0,121112.0,95359.0
201603,20160318,42,b2,178706.0,360378.0,532218.0,588114.0,495842.0,381899.0,221647.0,379447.0,468605.0,488324.0,448398.0,386021.0
201603,20160321,43,b2,20754.0,130446.0,377352.0,446613.0,385479.0,304727.0,26230.0,160678.0,219668.0,184947.0,155498.0,146658.0
201603,20160326,44,b2,101797.0,372695.0,376549.0,337753.0,363627.0,353029.0,109458.0,356407.0,255841.0,234684.0,241754.0,228411.0
201603,20160331,45,b2,34718.0,232541.0,646263.0,781316.0,651441.0,508728.0,41583.0,283891.0,386932.0,337304.0,284630.0,250631.0
201604,20160402,46,b2,3496764.0,2839964.0,3413252.0,4390358.0,3668620.0,2489696.0,3441636.0,2942554.0,3862666.0,6111106.0,3925478.0,2318586.0
201604,20160402,47,b2,437784.0,529478.0,793434.0,956772.0,962778.0,895444.0,458314.0,664502.0,789400.0,1100448.0,1032900.0,1000440.0
201604,20160412,48,b2,303306.0,1584762.0,2648644.0,3453858.0,3084924.0,2276368.0,376630.0,1756448.0,1743392.0,1764840.0,1488524.0,1154888.0
201604,20160417,49,b2,113096.0,621236.0,652574.0,640942.0,739810.0,932592.0,124756.0,597682.0,513886.0,508258.0,585184.0,527012.0
201604,20160420,50,b2,301681.0,749613.0,2139446.0,2318548.0,1540740.0,1050993.0,208434.0,1012207.0,1352325.0,1092637.0,768382.0,616107.0
201604,20160421,51,b2,288312.0,738468.0,1314586.0,1463772.0,1191754.0,1052378.0,256402.0,922456.0,932696.0,865554.0,732932.0,666906.0
201604,20160422,52,b2,245068.0,695892.0,1283626.0,1321966.0,1144558.0,715440.0,273884.0,734932.0,889036.0,880296.0,752592.0,525760.0
201604,20160422,53,b2,449248.0,1537644.0,3435964.0,3294198.0,2227374.0,1632596.0,527554.0,2449836.0,3026372.0,2314118.0,1535096.0,1414494.0
201604,20160423,54,b2,778752.0,4188720.0,2382932.0,1614512.0,1517764.0,1224260.0,887800.0,4404902.0,2077112.0,1734746.0,1388006.0,1079272.0
201604,20160423,55,b2,143474.0,488866.0,627508.0,555618.0,531698.0,360328.0,159044.0,488046.0,504146.0,477020.0,460126.0,330708.0
201604,20160423,56,b2,221320.0,1264828.0,1797996.0,1677858.0,1560312.0,1376664.0,273538.0,1679288.0,1779678.0,1506448.0,1297382.0,966814.0
201604,20160429,57,b2,128930.0,342924.0,1178404.0,1438181.0,1075870.0,829325.0,83067.0,464730.0,799245.0,652195.0,482191.0,389520.0
201604,20160430,58,b2,262288.0,577080.0,1147148.0,1253612.0,1230030.0,920116.0,234952.0,587768.0,877474.0,933420.0,930072.0,690142.0
201604,20160430,59,b2,420596.0,508118.0,787344.0,972986.0,875214.0,745232.0,421438.0,538156.0,711916.0,936600.0,682236.0,580834.0
201605,20160501,60,b2,87428.0,139471.0,208907.0,221698.0,176184.0,169174.0,95883.0,152294.0,203134.0,226156.0,154754.0,161943.0
201605,20160501,61,b2,122102.0,200940.0,324925.0,333440.0,299830.0,246107.0,103883.0,192675.0,280819.0,284946.0,255226.0,247252.0
201605,20160505,62,b2,66756.0,208237.0,232825.0,258294.0,277032.0,238172.0,75261.0,199539.0,193701.0,201877.0,189739.0,156560.0
201605,20160506,63,b2,124893.0,337609.0,411604.0,481870.0,394546.0,352294.0,191707.0,439215.0,420516.0,473025.0,342596.0,247662.0
201605,20160506,64,b2,200262.0,368753.0,534971.0,536346.0,601582.0,483603.0,162028.0,336387.0,443416.0,508450.0,581235.0,483580.0
201605,20160513,65,b2,183088.0,376301.0,839444.0,987496.0,760917.0,535211.0,356110.0,563009.0,714136.0,719669.0,480565.0,369528.0
201605,20160513,66,b2,110853.0,481248.0,1116142.0,1209604.0,863654.0,567562.0,216226.0,743429.0,883428.0,737672.0,488245.0,356647.0
201605,20160514,67,b2,61318.0,166418.0,179150.0,148778.0,141709.0,94717.0,67353.0,178758.0,152589.0,133953.0,131333.0,94272.0
201606,20160603,68,b2,4200.83000000007,17962.4200000042,30524.9900000033,27930.7600000033,24986.520000002,20013.960000001898,3920.7299999999104,19815.7700000046,23599.6300000045,22030.990000004,20230.460000003703,13560.5200000036
201606,20160604,69,b2,3241.02999999991,15278.790000000801,20588.2000000013,18127.8300000017,15733.750000001599,13405.310000001102,4849.57000000007,20386.3000000007,21083.2000000011,18442.1600000015,15650.480000001002,11852.460000000901
201606,20160604,70,b2,2577.81000000012,9177.29000000476,7044.840000003009,6101.2700000022,5676.01000000202,5060.61000000166,4154.48000000115,14991.9700000052,7066.100000002691,6743.940000002371,5897.20000000239,4863.39000000152
201606,20160604,71,b2,2217.25999999991,3598.9900000011894,5724.10000000245,5460.46000000175,4283.43000000083,3550.56000000041,2770.68000000027,4519.56000000197,4716.05000000166,4591.6700000012,3508.5400000006202,3086.87000000034
201606,20160617,72,b2,3687.94000000075,2683.70000000009,5372.1300000029,6058.54000000275,4717.58000000187,3776.4300000011604,3075.41000000037,2888.1700000001597,4462.71000000177,6311.16000000254,4526.6900000017495,3871.3900000008703
201606,20160630,73,b2,1669.56999999975,6125.6200000034705,7079.62000000312,6800.09000000209,5161.43000000129,3496.73000000043,2022.61999999974,7083.60000000362,5587.0800000022,4989.84000000127,3756.12000000055,3078.9000000002397
